score,path
5.850943088531494,images/Diego_Velazquez/Diego_Velazquez_83.jpg
4.45742130279541,images/Diego_Velazquez/Diego_Velazquez_97.jpg
6.356301784515381,images/Diego_Velazquez/Diego_Velazquez_96.jpg
5.024963855743408,images/Diego_Velazquez/Diego_Velazquez_9.jpg
6.228875160217285,images/Diego_Velazquez/Diego_Velazquez_82.jpg
5.357656955718994,images/Diego_Velazquez/Diego_Velazquez_55.jpg
6.4703569412231445,images/Diego_Velazquez/Diego_Velazquez_41.jpg
5.965091228485107,images/Diego_Velazquez/Diego_Velazquez_69.jpg
4.049406051635742,images/Diego_Velazquez/Diego_Velazquez_57.jpg
5.616562843322754,images/Diego_Velazquez/Diego_Velazquez_43.jpg
5.581284999847412,images/Diego_Velazquez/Diego_Velazquez_94.jpg
5.392507076263428,images/Diego_Velazquez/Diego_Velazquez_80.jpg
5.664087295532227,images/Diego_Velazquez/Diego_Velazquez_81.jpg
6.320324420928955,images/Diego_Velazquez/Diego_Velazquez_95.jpg
5.489928722381592,images/Diego_Velazquez/Diego_Velazquez_42.jpg
4.781609058380127,images/Diego_Velazquez/Diego_Velazquez_56.jpg
5.709542274475098,images/Diego_Velazquez/Diego_Velazquez_52.jpg
7.080930709838867,images/Diego_Velazquez/Diego_Velazquez_46.jpg
5.739782333374023,images/Diego_Velazquez/Diego_Velazquez_91.jpg
4.918460845947266,images/Diego_Velazquez/Diego_Velazquez_85.jpg
6.570065498352051,images/Diego_Velazquez/Diego_Velazquez_84.jpg
6.122385025024414,images/Diego_Velazquez/Diego_Velazquez_90.jpg
6.210944652557373,images/Diego_Velazquez/Diego_Velazquez_47.jpg
5.595054626464844,images/Diego_Velazquez/Diego_Velazquez_53.jpg
5.701659202575684,images/Diego_Velazquez/Diego_Velazquez_45.jpg
5.423860549926758,images/Diego_Velazquez/Diego_Velazquez_51.jpg
5.965322494506836,images/Diego_Velazquez/Diego_Velazquez_79.jpg
5.300851821899414,images/Diego_Velazquez/Diego_Velazquez_86.jpg
5.021003723144531,images/Diego_Velazquez/Diego_Velazquez_92.jpg
5.850178241729736,images/Diego_Velazquez/Diego_Velazquez_93.jpg
5.619264602661133,images/Diego_Velazquez/Diego_Velazquez_87.jpg
6.713634014129639,images/Diego_Velazquez/Diego_Velazquez_78.jpg
6.514139175415039,images/Diego_Velazquez/Diego_Velazquez_50.jpg
5.582327842712402,images/Diego_Velazquez/Diego_Velazquez_44.jpg
5.514286994934082,images/Diego_Velazquez/Diego_Velazquez_113.jpg
5.763093948364258,images/Diego_Velazquez/Diego_Velazquez_107.jpg
4.472780704498291,images/Diego_Velazquez/Diego_Velazquez_23.jpg
6.384793281555176,images/Diego_Velazquez/Diego_Velazquez_37.jpg
5.660411357879639,images/Diego_Velazquez/Diego_Velazquez_36.jpg
5.984969139099121,images/Diego_Velazquez/Diego_Velazquez_22.jpg
5.245140075683594,images/Diego_Velazquez/Diego_Velazquez_106.jpg
5.36446475982666,images/Diego_Velazquez/Diego_Velazquez_112.jpg
6.046921730041504,images/Diego_Velazquez/Diego_Velazquez_104.jpg
6.545230388641357,images/Diego_Velazquez/Diego_Velazquez_110.jpg
5.982373237609863,images/Diego_Velazquez/Diego_Velazquez_34.jpg
5.990898609161377,images/Diego_Velazquez/Diego_Velazquez_20.jpg
5.009222984313965,images/Diego_Velazquez/Diego_Velazquez_21.jpg
5.719742774963379,images/Diego_Velazquez/Diego_Velazquez_35.jpg
6.006168842315674,images/Diego_Velazquez/Diego_Velazquez_111.jpg
5.5084357261657715,images/Diego_Velazquez/Diego_Velazquez_105.jpg
5.884610176086426,images/Diego_Velazquez/Diego_Velazquez_31.jpg
4.693512439727783,images/Diego_Velazquez/Diego_Velazquez_25.jpg
4.599802494049072,images/Diego_Velazquez/Diego_Velazquez_101.jpg
5.124305725097656,images/Diego_Velazquez/Diego_Velazquez_19.jpg
5.332387447357178,images/Diego_Velazquez/Diego_Velazquez_115.jpg
6.158596038818359,images/Diego_Velazquez/Diego_Velazquez_18.jpg
5.496763229370117,images/Diego_Velazquez/Diego_Velazquez_114.jpg
5.172164440155029,images/Diego_Velazquez/Diego_Velazquez_100.jpg
5.682215690612793,images/Diego_Velazquez/Diego_Velazquez_24.jpg
6.223664283752441,images/Diego_Velazquez/Diego_Velazquez_128.jpg
6.264347553253174,images/Diego_Velazquez/Diego_Velazquez_30.jpg
6.085710048675537,images/Diego_Velazquez/Diego_Velazquez_26.jpg
5.858175277709961,images/Diego_Velazquez/Diego_Velazquez_32.jpg
5.766719818115234,images/Diego_Velazquez/Diego_Velazquez_116.jpg
6.273456573486328,images/Diego_Velazquez/Diego_Velazquez_102.jpg
5.568939685821533,images/Diego_Velazquez/Diego_Velazquez_103.jpg
5.672918319702148,images/Diego_Velazquez/Diego_Velazquez_117.jpg
6.1952033042907715,images/Diego_Velazquez/Diego_Velazquez_33.jpg
6.836498260498047,images/Diego_Velazquez/Diego_Velazquez_27.jpg
6.601007461547852,images/Diego_Velazquez/Diego_Velazquez_126.jpg
6.061529159545898,images/Diego_Velazquez/Diego_Velazquez_16.jpg
5.930227279663086,images/Diego_Velazquez/Diego_Velazquez_17.jpg
6.779706001281738,images/Diego_Velazquez/Diego_Velazquez_127.jpg
5.5853071212768555,images/Diego_Velazquez/Diego_Velazquez_29.jpg
6.026840686798096,images/Diego_Velazquez/Diego_Velazquez_125.jpg
5.491029262542725,images/Diego_Velazquez/Diego_Velazquez_15.jpg
5.95107364654541,images/Diego_Velazquez/Diego_Velazquez_119.jpg
7.183051109313965,images/Diego_Velazquez/Diego_Velazquez_14.jpg
5.786566734313965,images/Diego_Velazquez/Diego_Velazquez_118.jpg
5.104737281799316,images/Diego_Velazquez/Diego_Velazquez_28.jpg
6.243927001953125,images/Diego_Velazquez/Diego_Velazquez_124.jpg
5.457425594329834,images/Diego_Velazquez/Diego_Velazquez_10.jpg
6.097133159637451,images/Diego_Velazquez/Diego_Velazquez_108.jpg
5.838681697845459,images/Diego_Velazquez/Diego_Velazquez_120.jpg
4.729426383972168,images/Diego_Velazquez/Diego_Velazquez_38.jpg
6.219250202178955,images/Diego_Velazquez/Diego_Velazquez_39.jpg
4.867438793182373,images/Diego_Velazquez/Diego_Velazquez_121.jpg
6.057663440704346,images/Diego_Velazquez/Diego_Velazquez_109.jpg
5.7338762283325195,images/Diego_Velazquez/Diego_Velazquez_11.jpg
6.475815296173096,images/Diego_Velazquez/Diego_Velazquez_13.jpg
5.659924507141113,images/Diego_Velazquez/Diego_Velazquez_123.jpg
6.095645904541016,images/Diego_Velazquez/Diego_Velazquez_122.jpg
5.067545413970947,images/Diego_Velazquez/Diego_Velazquez_12.jpg
6.041269302368164,images/Diego_Velazquez/Diego_Velazquez_49.jpg
5.953524589538574,images/Diego_Velazquez/Diego_Velazquez_61.jpg
6.110403060913086,images/Diego_Velazquez/Diego_Velazquez_75.jpg
5.979891300201416,images/Diego_Velazquez/Diego_Velazquez_1.jpg
6.545069694519043,images/Diego_Velazquez/Diego_Velazquez_74.jpg
4.510966777801514,images/Diego_Velazquez/Diego_Velazquez_60.jpg
4.918110370635986,images/Diego_Velazquez/Diego_Velazquez_48.jpg
6.785715103149414,images/Diego_Velazquez/Diego_Velazquez_76.jpg
4.33458137512207,images/Diego_Velazquez/Diego_Velazquez_62.jpg
6.414737701416016,images/Diego_Velazquez/Diego_Velazquez_2.jpg
5.940958023071289,images/Diego_Velazquez/Diego_Velazquez_89.jpg
6.335608959197998,images/Diego_Velazquez/Diego_Velazquez_3.jpg
6.938999176025391,images/Diego_Velazquez/Diego_Velazquez_88.jpg
6.214417934417725,images/Diego_Velazquez/Diego_Velazquez_63.jpg
6.124181747436523,images/Diego_Velazquez/Diego_Velazquez_77.jpg
6.780795097351074,images/Diego_Velazquez/Diego_Velazquez_73.jpg
4.725879192352295,images/Diego_Velazquez/Diego_Velazquez_67.jpg
4.350814342498779,images/Diego_Velazquez/Diego_Velazquez_7.jpg
5.626080513000488,images/Diego_Velazquez/Diego_Velazquez_98.jpg
5.159326553344727,images/Diego_Velazquez/Diego_Velazquez_99.jpg
4.761455059051514,images/Diego_Velazquez/Diego_Velazquez_6.jpg
5.066993236541748,images/Diego_Velazquez/Diego_Velazquez_66.jpg
6.683600425720215,images/Diego_Velazquez/Diego_Velazquez_72.jpg
6.211117744445801,images/Diego_Velazquez/Diego_Velazquez_64.jpg
5.799328327178955,images/Diego_Velazquez/Diego_Velazquez_70.jpg
7.086370944976807,images/Diego_Velazquez/Diego_Velazquez_58.jpg
6.131600856781006,images/Diego_Velazquez/Diego_Velazquez_4.jpg
5.247395038604736,images/Diego_Velazquez/Diego_Velazquez_5.jpg
5.599617004394531,images/Diego_Velazquez/Diego_Velazquez_59.jpg
6.194406986236572,images/Diego_Velazquez/Diego_Velazquez_71.jpg
6.351720809936523,images/Diego_Velazquez/Diego_Velazquez_65.jpg
5.9727983474731445,images/Edgar_Degas/Edgar_Degas_455.jpg
6.6913557052612305,images/Edgar_Degas/Edgar_Degas_333.jpg
5.108957767486572,images/Edgar_Degas/Edgar_Degas_47.jpg
6.435391426086426,images/Edgar_Degas/Edgar_Degas_327.jpg
5.673986434936523,images/Edgar_Degas/Edgar_Degas_53.jpg
5.863609790802002,images/Edgar_Degas/Edgar_Degas_441.jpg
6.0338826179504395,images/Edgar_Degas/Edgar_Degas_469.jpg
5.804243564605713,images/Edgar_Degas/Edgar_Degas_496.jpg
5.543653964996338,images/Edgar_Degas/Edgar_Degas_84.jpg
6.2086181640625,images/Edgar_Degas/Edgar_Degas_90.jpg
6.084960460662842,images/Edgar_Degas/Edgar_Degas_482.jpg
4.491232872009277,images/Edgar_Degas/Edgar_Degas_131.jpg
5.1953840255737305,images/Edgar_Degas/Edgar_Degas_657.jpg
5.156243324279785,images/Edgar_Degas/Edgar_Degas_643.jpg
6.001914978027344,images/Edgar_Degas/Edgar_Degas_125.jpg
6.231262683868408,images/Edgar_Degas/Edgar_Degas_119.jpg
5.432753562927246,images/Edgar_Degas/Edgar_Degas_694.jpg
6.02824592590332,images/Edgar_Degas/Edgar_Degas_680.jpg
5.627327919006348,images/Edgar_Degas/Edgar_Degas_521.jpg
6.726505279541016,images/Edgar_Degas/Edgar_Degas_247.jpg
5.7692975997924805,images/Edgar_Degas/Edgar_Degas_253.jpg
5.0744242668151855,images/Edgar_Degas/Edgar_Degas_535.jpg
4.6283440589904785,images/Edgar_Degas/Edgar_Degas_509.jpg
5.444945335388184,images/Edgar_Degas/Edgar_Degas_284.jpg
6.639379501342773,images/Edgar_Degas/Edgar_Degas_290.jpg
5.793307304382324,images/Edgar_Degas/Edgar_Degas_291.jpg
5.1975860595703125,images/Edgar_Degas/Edgar_Degas_285.jpg
6.317687034606934,images/Edgar_Degas/Edgar_Degas_508.jpg
5.141061305999756,images/Edgar_Degas/Edgar_Degas_252.jpg
5.401820182800293,images/Edgar_Degas/Edgar_Degas_534.jpg
6.386782646179199,images/Edgar_Degas/Edgar_Degas_520.jpg
5.8328375816345215,images/Edgar_Degas/Edgar_Degas_246.jpg
5.025913715362549,images/Edgar_Degas/Edgar_Degas_681.jpg
4.751914024353027,images/Edgar_Degas/Edgar_Degas_695.jpg
4.515544891357422,images/Edgar_Degas/Edgar_Degas_118.jpg
5.1917829513549805,images/Edgar_Degas/Edgar_Degas_642.jpg
6.760042190551758,images/Edgar_Degas/Edgar_Degas_124.jpg
5.855686187744141,images/Edgar_Degas/Edgar_Degas_130.jpg
5.7552103996276855,images/Edgar_Degas/Edgar_Degas_656.jpg
4.668083667755127,images/Edgar_Degas/Edgar_Degas_91.jpg
5.841320991516113,images/Edgar_Degas/Edgar_Degas_483.jpg
5.841262340545654,images/Edgar_Degas/Edgar_Degas_497.jpg
5.3403401374816895,images/Edgar_Degas/Edgar_Degas_85.jpg
5.937203884124756,images/Edgar_Degas/Edgar_Degas_468.jpg
4.851813316345215,images/Edgar_Degas/Edgar_Degas_52.jpg
5.573363780975342,images/Edgar_Degas/Edgar_Degas_326.jpg
5.3597002029418945,images/Edgar_Degas/Edgar_Degas_440.jpg
4.896276473999023,images/Edgar_Degas/Edgar_Degas_454.jpg
5.225228786468506,images/Edgar_Degas/Edgar_Degas_46.jpg
6.14390754699707,images/Edgar_Degas/Edgar_Degas_332.jpg
5.823143005371094,images/Edgar_Degas/Edgar_Degas_442.jpg
6.404465198516846,images/Edgar_Degas/Edgar_Degas_324.jpg
4.98887825012207,images/Edgar_Degas/Edgar_Degas_50.jpg
5.831048488616943,images/Edgar_Degas/Edgar_Degas_330.jpg
4.7233686447143555,images/Edgar_Degas/Edgar_Degas_44.jpg
5.439768314361572,images/Edgar_Degas/Edgar_Degas_456.jpg
5.652946472167969,images/Edgar_Degas/Edgar_Degas_318.jpg
5.626751899719238,images/Edgar_Degas/Edgar_Degas_78.jpg
4.887574672698975,images/Edgar_Degas/Edgar_Degas_481.jpg
6.065923690795898,images/Edgar_Degas/Edgar_Degas_93.jpg
4.890743732452393,images/Edgar_Degas/Edgar_Degas_87.jpg
6.2984418869018555,images/Edgar_Degas/Edgar_Degas_495.jpg
5.999488830566406,images/Edgar_Degas/Edgar_Degas_126.jpg
5.734196662902832,images/Edgar_Degas/Edgar_Degas_640.jpg
5.399801254272461,images/Edgar_Degas/Edgar_Degas_654.jpg
6.541831970214844,images/Edgar_Degas/Edgar_Degas_132.jpg
5.272850036621094,images/Edgar_Degas/Edgar_Degas_668.jpg
5.767983436584473,images/Edgar_Degas/Edgar_Degas_683.jpg
4.989892959594727,images/Edgar_Degas/Edgar_Degas_697.jpg
6.022996425628662,images/Edgar_Degas/Edgar_Degas_536.jpg
6.308850288391113,images/Edgar_Degas/Edgar_Degas_250.jpg
7.245488166809082,images/Edgar_Degas/Edgar_Degas_244.jpg
5.462594509124756,images/Edgar_Degas/Edgar_Degas_522.jpg
4.51201057434082,images/Edgar_Degas/Edgar_Degas_278.jpg
5.801791191101074,images/Edgar_Degas/Edgar_Degas_293.jpg
5.8157124519348145,images/Edgar_Degas/Edgar_Degas_287.jpg
5.710477828979492,images/Edgar_Degas/Edgar_Degas_286.jpg
6.476612567901611,images/Edgar_Degas/Edgar_Degas_292.jpg
5.472255229949951,images/Edgar_Degas/Edgar_Degas_279.jpg
5.752166271209717,images/Edgar_Degas/Edgar_Degas_245.jpg
5.97314453125,images/Edgar_Degas/Edgar_Degas_523.jpg
5.292652130126953,images/Edgar_Degas/Edgar_Degas_537.jpg
6.065030574798584,images/Edgar_Degas/Edgar_Degas_251.jpg
5.970833778381348,images/Edgar_Degas/Edgar_Degas_696.jpg
5.019114017486572,images/Edgar_Degas/Edgar_Degas_682.jpg
6.125926971435547,images/Edgar_Degas/Edgar_Degas_669.jpg
4.488661289215088,images/Edgar_Degas/Edgar_Degas_655.jpg
5.399402141571045,images/Edgar_Degas/Edgar_Degas_133.jpg
5.296535491943359,images/Edgar_Degas/Edgar_Degas_127.jpg
5.93264627456665,images/Edgar_Degas/Edgar_Degas_641.jpg
